date,parking_usage,usage_time,source_rows,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko
2020-12-20,21741,1107276,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-21,17690,1906293,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-12-22,18565,1933647,25,71,0.2,0.14,precipitation,Precipitation,비/눈
2020-12-23,17987,1864680,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-24,21179,1853651,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-25,26834,1639248,25,0,0.0,0.0,clear,Clear,맑음
2020-12-26,25387,1658048,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-27,25160,1619506,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-28,19044,1857929,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-29,16932,1757642,25,71,0.0,0.07,precipitation,Precipitation,비/눈
2020-12-30,15907,1586556,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-31,19060,1461853,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-01,25213,1307427,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-02,23126,1373551,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-03,20342,1220949,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-04,16547,2023135,25,71,0.1,0.07,precipitation,Precipitation,비/눈
2021-01-05,16299,1886220,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-06,13831,1507619,25,73,1.0,0.7,precipitation,Precipitation,비/눈
2021-01-07,7654,883217,25,71,0.1,0.07,precipitation,Precipitation,비/눈
2021-01-08,10980,1259638,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-01-09,16118,999141,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-10,17757,1018546,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-11,14405,1713840,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-12,13399,1419802,25,73,0.9,0.7,precipitation,Precipitation,비/눈
2021-01-13,14827,1626282,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-01-14,17742,1923617,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-01-15,18196,1827150,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-01-16,21736,1332613,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-17,17018,969774,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-01-18,11427,1409934,25,73,0.9,0.63,precipitation,Precipitation,비/눈
2021-01-19,15605,1746942,25,0,0.0,0.0,clear,Clear,맑음
2021-01-20,17516,1884545,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-21,14214,1680114,25,61,8.6,0.0,precipitation,Precipitation,비/눈
2021-01-22,17535,1787026,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-23,27167,1740284,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-24,32759,2226908,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-25,20456,2185025,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-26,16687,1860823,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-01-27,19156,2010683,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-01-28,14360,1581393,25,75,1.7,1.19,precipitation,Precipitation,비/눈
2021-01-29,16777,1760740,25,0,0.0,0.0,clear,Clear,맑음
2021-01-30,21372,1382336,25,71,0.1,0.07,precipitation,Precipitation,비/눈
2021-01-31,24599,1671907,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-01,17277,2020679,25,55,5.1,0.0,precipitation,Precipitation,비/눈
2021-02-02,16417,1879927,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-03,14896,1603188,25,75,3.3,2.31,precipitation,Precipitation,비/눈
2021-02-04,14542,1602256,25,73,0.8,0.56,precipitation,Precipitation,비/눈
2021-02-05,19239,1916425,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-06,23804,1679033,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-07,22468,1378365,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-08,17099,1888660,25,0,0.0,0.0,clear,Clear,맑음
2021-02-09,18467,1825380,25,0,0.0,0.0,clear,Clear,맑음
2021-02-10,18707,1648381,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-11,21584,1229449,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-12,28277,1448916,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-13,33361,1993700,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-14,25826,1752367,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-15,15392,1829604,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-02-16,13394,1659515,25,73,2.0,1.33,precipitation,Precipitation,비/눈
2021-02-17,14407,1703229,25,0,0.0,0.0,clear,Clear,맑음
2021-02-18,15618,1804902,25,0,0.0,0.0,clear,Clear,맑음
2021-02-19,18781,1901583,25,0,0.0,0.0,clear,Clear,맑음
2021-02-20,30149,2165892,25,0,0.0,0.0,clear,Clear,맑음
2021-02-21,37559,2762717,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-22,19472,2056765,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-23,18110,1958397,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-24,19742,2061754,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-25,19279,1958654,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-26,24689,2143803,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-27,38204,2776340,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-02-28,37681,2616227,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-01,12898,822527,25,73,57.9,2.8,precipitation,Precipitation,비/눈
2021-03-02,18137,1969293,25,73,0.4,0.28,precipitation,Precipitation,비/눈
2021-03-03,18816,2048527,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-04,19297,2073993,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-05,24343,2268266,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-03-06,30194,2099749,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-07,36211,2674170,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-08,21500,2232276,25,1,0.0,0.0,clear,Clear,맑음
2021-03-09,20259,2158089,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-10,21435,2316333,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-03-11,20205,2115803,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-12,20913,2136287,25,53,1.0,0.0,precipitation,Precipitation,비/눈
2021-03-13,34469,2609318,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-14,33938,2594378,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-15,19085,2129623,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-03-16,19497,2123045,25,53,1.8,0.0,precipitation,Precipitation,비/눈
2021-03-17,21608,2241426,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-03-18,21658,2253829,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-19,27962,2671146,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-20,21085,1372827,25,55,4.5,0.0,precipitation,Precipitation,비/눈
2021-03-21,28565,1882760,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2021-03-22,20676,2265087,25,1,0.0,0.0,clear,Clear,맑음
2021-03-23,21393,2267819,25,0,0.0,0.0,clear,Clear,맑음
2021-03-24,22724,2365962,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-25,23210,2375301,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-26,26324,2471926,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-03-27,19235,1373814,25,63,20.3,0.0,precipitation,Precipitation,비/눈
2021-03-28,22172,1466697,25,61,8.3,0.0,precipitation,Precipitation,비/눈
2021-03-29,19947,2161926,25,51,0.7,0.0,precipitation,Precipitation,비/눈
2021-03-30,25371,2455006,25,1,0.0,0.0,clear,Clear,맑음
2021-03-31,29882,2834604,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-01,30305,2809056,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-02,30450,2696826,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-03,15697,1057945,23,63,36.6,0.0,precipitation,Precipitation,비/눈
2021-04-04,32716,2398484,25,53,3.5,0.0,precipitation,Precipitation,비/눈
2021-04-05,26554,2661003,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-06,25421,2567847,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-07,26461,2701895,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-08,26120,2568079,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-04-09,29656,2640199,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-10,44632,3754990,25,1,0.0,0.0,clear,Clear,맑음
2021-04-11,45869,4039833,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-12,16366,1889998,25,61,14.0,0.0,precipitation,Precipitation,비/눈
2021-04-13,20690,2172573,25,63,6.5,0.0,precipitation,Precipitation,비/눈
2021-04-14,22850,2282474,25,1,0.0,0.0,clear,Clear,맑음
2021-04-15,24815,2457906,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-16,21640,2091439,25,51,1.3,0.0,precipitation,Precipitation,비/눈
2021-04-17,30199,2068368,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-04-18,43479,3479790,25,1,0.0,0.0,clear,Clear,맑음
2021-04-19,24201,2456460,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-20,24473,2543078,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-21,27066,2715045,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-22,26068,2611212,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-23,28795,2528034,25,53,2.4,0.0,precipitation,Precipitation,비/눈
2021-04-24,46962,3737895,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-25,53220,4685656,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-26,27224,2621647,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-27,22300,2343203,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-04-28,23890,2484589,25,61,3.0,0.0,precipitation,Precipitation,비/눈
2021-04-29,23363,2420870,25,61,2.0,0.0,precipitation,Precipitation,비/눈
2021-04-30,22772,2095570,25,63,14.8,0.0,precipitation,Precipitation,비/눈
2021-05-01,23015,1521180,25,61,4.2,0.0,precipitation,Precipitation,비/눈
2021-05-02,45858,3867107,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2021-05-03,25970,2689360,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-04,16579,1845069,25,63,30.6,0.0,precipitation,Precipitation,비/눈
2021-05-05,44498,4053725,25,61,2.3,0.0,precipitation,Precipitation,비/눈
2021-05-06,25808,2600265,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-07,20846,2039782,25,63,7.3,0.0,precipitation,Precipitation,비/눈
2021-05-08,22641,1572712,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-09,45691,3885910,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-05-10,19490,2174182,25,61,5.4,0.0,precipitation,Precipitation,비/눈
2021-05-11,26825,2754920,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-12,27602,2833313,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-13,24330,1120868,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-14,16948,646155,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-15,6461,291226,24,61,6.2,0.0,precipitation,Precipitation,비/눈
2021-05-16,14334,1025087,25,65,67.0,0.0,precipitation,Precipitation,비/눈
2021-05-17,18157,1974268,25,61,5.3,0.0,precipitation,Precipitation,비/눈
2021-05-18,28779,2684012,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-19,48044,4743606,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-20,19091,2007906,25,63,11.7,0.0,precipitation,Precipitation,비/눈
2021-05-21,22342,2064252,25,53,3.1,0.0,precipitation,Precipitation,비/눈
2021-05-22,45994,4149931,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-23,43590,4063690,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-24,23704,2546555,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-05-25,22947,2196674,25,63,8.1,0.0,precipitation,Precipitation,비/눈
2021-05-26,24834,2649490,25,55,1.7,0.0,precipitation,Precipitation,비/눈
2021-05-27,20830,2126038,25,63,9.2,0.0,precipitation,Precipitation,비/눈
2021-05-28,23293,2107558,25,63,19.7,0.0,precipitation,Precipitation,비/눈
2021-05-29,30065,2402061,25,51,0.9,0.0,precipitation,Precipitation,비/눈
2021-05-30,40703,3909215,25,53,1.5,0.0,precipitation,Precipitation,비/눈
2021-05-31,22460,2459911,25,63,17.5,0.0,precipitation,Precipitation,비/눈
2021-06-01,23065,2155889,25,53,1.3,0.0,precipitation,Precipitation,비/눈
2021-06-02,25886,2657326,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-03,16966,1995493,25,63,18.1,0.0,precipitation,Precipitation,비/눈
2021-06-04,29911,2772620,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-06-05,46632,4081859,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-06-06,45174,4188812,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-06-07,23653,2498635,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-08,23938,2502687,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-06-09,25084,2490473,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-10,20149,2187986,25,63,6.3,0.0,precipitation,Precipitation,비/눈
2021-06-11,25395,2348147,25,63,12.9,0.0,precipitation,Precipitation,비/눈
2021-06-12,45198,3602242,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-13,41866,3615922,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-14,24671,2488501,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-06-15,24909,2370774,25,61,9.6,0.0,precipitation,Precipitation,비/눈
2021-06-16,31150,2941128,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-06-17,23456,2370242,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-06-18,24871,2237470,25,61,8.2,0.0,precipitation,Precipitation,비/눈
2021-06-19,44566,3739990,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-20,43374,3716568,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-06-21,27000,2716921,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-06-22,24003,2411726,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-06-23,23876,2440789,25,61,3.3,0.0,precipitation,Precipitation,비/눈
2021-06-24,26854,2610786,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-06-25,31219,2699011,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-06-26,39872,2929936,25,53,3.2,0.0,precipitation,Precipitation,비/눈
2021-06-27,38214,3226820,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-06-28,22436,2291247,25,61,4.0,0.0,precipitation,Precipitation,비/눈
2021-06-29,23538,2310732,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2021-06-30,24615,2423170,25,63,5.2,0.0,precipitation,Precipitation,비/눈
2021-07-01,26186,2601475,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-07-02,30316,2645077,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-07-03,22824,1813027,25,63,38.0,0.0,precipitation,Precipitation,비/눈
2021-07-04,21317,1463562,25,63,20.3,0.0,precipitation,Precipitation,비/눈
2021-07-05,23776,2531421,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-07-06,24669,2550052,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-07,21437,2276956,25,53,2.7,0.0,precipitation,Precipitation,비/눈
2021-07-08,21616,2267403,25,63,15.1,0.0,precipitation,Precipitation,비/눈
2021-07-09,25186,2277143,25,53,1.8,0.0,precipitation,Precipitation,비/눈
2021-07-10,30837,2264283,25,63,12.6,0.0,precipitation,Precipitation,비/눈
2021-07-11,27354,2013285,25,63,6.4,0.0,precipitation,Precipitation,비/눈
2021-07-12,21070,2191903,25,51,0.8,0.0,precipitation,Precipitation,비/눈
2021-07-13,21590,2236427,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-07-14,21861,2226169,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-07-15,20373,2080226,25,61,7.4,0.0,precipitation,Precipitation,비/눈
2021-07-16,21336,2015631,25,63,10.1,0.0,precipitation,Precipitation,비/눈
2021-07-17,30668,2174889,25,53,1.7,0.0,precipitation,Precipitation,비/눈
2021-07-18,29115,2024182,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2021-07-19,19734,2073160,25,63,4.3,0.0,precipitation,Precipitation,비/눈
2021-07-20,20865,2139273,25,63,3.1,0.0,precipitation,Precipitation,비/눈
2021-07-21,21112,2100521,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-22,20658,2086479,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-23,22662,2086471,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-24,27511,1842398,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-25,25060,1589902,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-26,20702,2082969,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-27,20574,2092915,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-07-28,20715,2028123,25,51,1.2,0.0,precipitation,Precipitation,비/눈
2021-07-29,20618,2063924,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-07-30,22878,2077385,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-07-31,26325,1816420,25,55,3.5,0.0,precipitation,Precipitation,비/눈
2021-08-01,19350,1308004,25,63,26.1,0.0,precipitation,Precipitation,비/눈
2021-08-02,20772,2097661,25,63,9.1,0.0,precipitation,Precipitation,비/눈
2021-08-03,21670,2126567,25,51,3.1,0.0,precipitation,Precipitation,비/눈
2021-08-04,21660,2116279,25,53,1.8,0.0,precipitation,Precipitation,비/눈
2021-08-05,22032,2162348,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-06,17076,658947,25,61,5.7,0.0,precipitation,Precipitation,비/눈
2021-08-07,8143,107353,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-08,10293,245289,25,61,2.4,0.0,precipitation,Precipitation,비/눈
2021-08-09,13472,491155,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-10,13923,521114,25,53,1.0,0.0,precipitation,Precipitation,비/눈
2021-08-11,20028,868197,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-12,19376,835796,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-08-13,25007,2295779,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-14,38081,2723544,25,51,0.9,0.0,precipitation,Precipitation,비/눈
2021-08-15,40714,3005668,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-16,30351,2369370,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-08-17,19257,2124557,25,55,1.8,0.0,precipitation,Precipitation,비/눈
2021-08-18,24655,2364689,25,63,5.9,0.0,precipitation,Precipitation,비/눈
2021-08-19,25907,2527871,25,51,0.7,0.0,precipitation,Precipitation,비/눈
2021-08-20,27116,2536442,25,53,1.9,0.0,precipitation,Precipitation,비/눈
2021-08-21,23994,1567238,25,65,46.8,0.0,precipitation,Precipitation,비/눈
2021-08-22,25971,1166696,24,53,2.3,0.0,precipitation,Precipitation,비/눈
2021-08-23,11593,516331,24,65,38.1,0.0,precipitation,Precipitation,비/눈
2021-08-24,16987,783147,24,65,51.4,0.0,precipitation,Precipitation,비/눈
2021-08-25,18789,724288,24,55,6.1,0.0,precipitation,Precipitation,비/눈
2021-08-26,10606,296172,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2021-08-27,19584,678293,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2021-08-28,13274,301192,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-08-29,6202,56206,25,63,7.7,0.0,precipitation,Precipitation,비/눈
2021-08-30,22546,1040345,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-08-31,16661,760848,25,65,69.2,0.0,precipitation,Precipitation,비/눈
2021-09-01,18077,741542,25,65,63.4,0.0,precipitation,Precipitation,비/눈
2021-09-02,19110,804855,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-09-03,25770,1577299,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-09-04,47547,3979764,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-05,47421,4134656,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-06,18673,2183520,25,65,19.5,0.0,precipitation,Precipitation,비/눈
2021-09-07,15073,1772313,25,63,25.1,0.0,precipitation,Precipitation,비/눈
2021-09-08,27809,2740515,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-09-09,26945,2629265,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-10,29195,2663595,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2021-09-11,45437,3728548,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-12,45277,4011645,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-13,24768,2535177,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-14,26297,2580626,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-15,26665,2576745,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-16,26641,2437891,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-17,30961,2583202,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-18,44868,3715420,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-09-19,43499,3506476,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2021-09-20,42742,3006743,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-21,38191,2270342,25,63,21.9,0.0,precipitation,Precipitation,비/눈
2021-09-22,41257,2866407,25,63,10.7,0.0,precipitation,Precipitation,비/눈
2021-09-23,25913,2291806,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-24,30357,2794262,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-25,45089,3835979,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-09-26,49486,4590506,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-09-27,22891,2413370,25,51,1.5,0.0,precipitation,Precipitation,비/눈
2021-09-28,19503,2176093,25,61,5.3,0.0,precipitation,Precipitation,비/눈
2021-09-29,18559,2005941,25,63,17.5,0.0,precipitation,Precipitation,비/눈
2021-09-30,26867,2677798,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-01,27769,2749853,25,53,0.7,0.0,precipitation,Precipitation,비/눈
2021-10-02,43207,3701790,25,53,2.0,0.0,precipitation,Precipitation,비/눈
2021-10-03,50304,4536397,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-04,24006,1803276,25,55,5.5,0.0,precipitation,Precipitation,비/눈
2021-10-05,21544,2364037,25,51,1.3,0.0,precipitation,Precipitation,비/눈
2021-10-06,21415,2202890,25,55,6.0,0.0,precipitation,Precipitation,비/눈
2021-10-07,22407,2340482,25,61,7.9,0.0,precipitation,Precipitation,비/눈
2021-10-08,21862,2081587,25,55,6.6,0.0,precipitation,Precipitation,비/눈
2021-10-09,43466,3497567,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2021-10-10,24204,1665138,25,55,7.4,0.0,precipitation,Precipitation,비/눈
2021-10-11,32745,2771935,25,61,6.9,0.0,precipitation,Precipitation,비/눈
2021-10-12,23249,2521122,25,51,1.1,0.0,precipitation,Precipitation,비/눈
2021-10-13,26371,2704918,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-14,25763,2627793,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-15,25910,2466866,25,61,3.6,0.0,precipitation,Precipitation,비/눈
2021-10-16,26406,1897638,25,53,1.1,0.0,precipitation,Precipitation,비/눈
2021-10-17,24167,1757603,25,0,0.0,0.0,clear,Clear,맑음
2021-10-18,17628,2082617,25,61,2.6,0.0,precipitation,Precipitation,비/눈
2021-10-19,18754,2109539,25,55,3.9,0.0,precipitation,Precipitation,비/눈
2021-10-20,20766,2210832,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-21,20520,2247743,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-22,17700,1351425,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-23,33646,2671048,25,2,0.0,0.0,cloudy,Cloudy,흐림
2021-10-24,34374,2866695,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-25,20987,2281762,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-26,21578,2379793,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-27,21915,2383504,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-10-28,22347,2369678,25,0,0.0,0.0,clear,Clear,맑음
2021-10-29,24430,2383020,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-30,32272,2602115,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-10-31,32395,2791350,25,61,2.7,0.0,precipitation,Precipitation,비/눈
2021-11-01,19750,2238235,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2021-11-02,19649,2268784,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-03,20157,2305848,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-04,19000,2177212,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-05,21493,2216613,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-06,31904,2703609,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-07,33390,2869691,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-08,14656,1800183,25,63,21.4,0.0,precipitation,Precipitation,비/눈
2021-11-09,14480,1760457,25,53,3.2,0.0,precipitation,Precipitation,비/눈
2021-11-10,17373,1998312,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-11,18294,2045238,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-12,18841,2000634,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-13,25031,2035735,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-14,26874,2179355,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2021-11-15,18785,2212755,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-16,18229,2054175,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-17,18076,2136323,24,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-18,17998,2053064,24,51,0.8,0.0,precipitation,Precipitation,비/눈
2021-11-19,19776,2086554,25,51,0.7,0.0,precipitation,Precipitation,비/눈
2021-11-20,22697,1769470,25,3,0.0,0.0,cloudy,Cloudy,흐림
2021-11-21,19692,1520382,25,63,4.9,0.0,precipitation,Precipitation,비/눈
2021-11-22,15472,1922227,25,53,1.9,0.0,precipitation,Precipitation,비/눈
